check_name,school_id,item_id,question_id,identifier,drift_type,cube_score,fact_score,cube_possible,fact_possible
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7802303138,2135986709,3cc92b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,30.0000,,32.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7570315981,2075446632,3cd02b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,28.0000,,38.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7892357130,2156298185,72b1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,56.0000,,58.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338320727,2018709535,,MISSING_FROM_CUBE,,29.0000,,31.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7893372516,2156444548,3baf2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,38.0000,,40.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7747912472,2123109348,3cc32b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,60.0000,,72.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7708642601,2114194582,3d232b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,40.0000,,72.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,8237933633,2245078120,15432b67-8bad-44d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,30.0000,,40.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7687719992,2109253472,3be82b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,16.0000,,19.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7476279934,2054956262,3cc42b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,22.0000,,38.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7476279934,2054983931,3ccd2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,38.0000,,38.0000
cube_overallperformance_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,8361289039,2269813525,70e1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,60.0000,,68.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7893366859,2156443806,3baf2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,76.0000,,84.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,8359960427,2269602184,3cd52b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,26.0000,,54.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338206096,2018701649,155b2b67-8bad-44d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,48.0000,,60.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7747912472,2123109358,3cd92b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,22.0000,,72.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,8359960427,2269602179,3cd52b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,188.0000,,216.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7893366859,2156443809,3baf2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,42.0000,,42.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7606124717,2083498111,3d822b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,98.0004,,114.0000
cube_overallperformance_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,8361289662,2269813715,6f51b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,12.0000,,24.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7893366859,2156443811,3baf2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,40.0000,,42.0000
cube_overallperformance_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,8258440058,2249728762,6fc1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,17.0000,,18.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338206096,2018701647,3c632b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,16.0000,,30.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7594900423,2080914453,3c2e2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,38.0000,,40.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338206105,2018701663,3c632b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,28.0000,,32.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338320727,2018709534,,MISSING_FROM_CUBE,,915.0000,,1550.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7801021169,2135716328,3cc92b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,34.0000,,34.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,8122682301,2212964046,3d822b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,136.0014,,162.0000
cube_overallperformance_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,8361289039,2269813525,70d1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,180.0000,,204.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7893373693,2156444975,3baf2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,38.0000,,38.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,8237639423,2245026999,3c532b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,14.0000,,17.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7594900423,2080914451,3c2e2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,38.0000,,40.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7702555923,2112891138,3c2e2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,72.0000,,78.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,8122682301,2212964035,3cce2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,34.0000,,54.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338206096,2018701659,3c622b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,27.0000,,30.0000
cube_overallperformance_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,8258440058,2249728762,70a1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,34.0000,,36.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338206076,2018701560,3c6c2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,25.0000,,32.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7892360966,2156299139,SS.6.C.2.1,MISSING_FROM_CUBE,,9030.0000,,11700.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7606124717,2083495715,3cce2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,14.0000,,38.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338206096,2018701659,155d2b67-8bad-44d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,27.0000,,30.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,2089378615,15592b67-8bad-44d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,18.0000,,74.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338206105,2018701674,3c632b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,32.0000,,32.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7893372516,2156444562,3baf2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,36.0000,,40.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338068331,2018677820,72b1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,34.0000,,36.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,8029075849,2192554619,3c4c2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,54.9999,,57.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7802303138,2135986709,3d062b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,30.0000,,32.0000
cube_overallperformance_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,8018791881,2190300730,3c1a2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,28.9998,,42.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338206096,2018701640,3c612b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,23.0000,,30.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338068331,2018677839,72b1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,28.0000,,36.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7722564422,2117317810,3cc32b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,66.0000,,72.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7722564422,2117317807,3cc32b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,72.0000,,72.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,8237933633,2245078120,3c532b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,15.0000,,20.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7722564422,2117317805,3e152b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,18.0000,,18.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338206076,2018701562,3c6c2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,22.0000,,32.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,8122682301,2212964029,3cd12b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,44.0000,,54.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7892357130,2156298158,72b1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,54.0000,,58.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7793584301,2133990548,3baf2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,34.0000,,36.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7892357130,2156298192,72b1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,54.0000,,58.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7606124717,2083495707,3cce2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,38.0000,,38.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,8122682301,2212964044,3d882b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,30.0000,,54.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338323422,2018710450,c2a1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,36180.0000,,50400.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7892357130,2156298194,72b1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,40.0000,,58.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,8029076125,2192554995,3c4a2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,26.0000,,42.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338206076,2018701560,3c6e2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,25.0000,,32.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7793627838,2133995812,3baf2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,32.0000,,34.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7892357130,2156298196,72b1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,36.0000,,58.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338206105,2018701673,155c2b67-8bad-44d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,62.0000,,64.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7801021169,2135716325,160e2b67-8bad-44d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,16.0000,,28.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7619625033,2086870908,3c672b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,18.0000,,35.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,8122682301,2212964053,3d822b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,50.0000,,54.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7606124717,2083495711,3cd12b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,30.0000,,38.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338068331,2018677814,72b1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,28.0000,,36.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7722564422,2117317807,3e152b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,36.0000,,36.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7793584301,2133990547,3baf2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,34.0000,,36.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7722564422,2117317805,3cc32b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,36.0000,,36.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338068331,2018677837,72b1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,36.0000,,36.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7893419337,2156456080,3c2e2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,71.0000,,78.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7606124717,2083498107,3d882b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,22.0000,,38.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,8122682301,2212964029,3cd02b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,44.0000,,54.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7503402943,2060743527,3cd22b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,32.0000,,38.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7793627838,2133995789,3baf2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,30.0000,,34.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338206081,2018701604,15692b67-8bad-44d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,13.0000,,31.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7466671373,2052902112,14d52b67-8bad-44d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,34.0000,,36.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7747912472,2123109345,3cc32b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,36.0000,,36.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7687719992,2109253463,3be72b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,12.0000,,19.0000
cube_overallperformance_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,8361289039,2269813528,6f51b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,25.0000,,33.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7892357130,2156298191,72b1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,56.0000,,58.0000
cube_overallperformance_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,8361289039,2269813526,7151b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,17.0000,,17.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338206096,2018701647,3c622b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,16.0000,,30.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7893366859,2156443819,3baf2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,38.0000,,42.0000
cube_overallperformance_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,8361289039,2269813528,70d1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,75.0000,,99.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,8020987405,2190821789,3c652b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,54.0000,,69.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338206076,2018701556,3c6c2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,32.0000,,32.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7892357130,2156298162,72b1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,56.0000,,58.0000
cube_overallperformance_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,8361289039,2269813525,7101b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,60.0000,,68.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338206105,2018701673,3c632b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,31.0000,,32.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338320727,2018709538,cbd1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,10.0000,,62.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7893366859,2156443807,3baf2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,42.0000,,42.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7893373693,2156444994,3baf2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,36.0000,,38.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338068331,2018677838,72b1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,32.0000,,36.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,8122018182,2212794316,3d822b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,163.3332,,178.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7338206096,2018701649,3c622b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,24.0000,,30.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7892357130,2156298175,72b1b207-8bad-43d4-bb62-d37ecb91f432,MISSING_FROM_CUBE,,48.0000,,58.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7722564422,2117317810,3e152b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,33.0000,,36.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7594900423,2080914454,3c2e2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,40.0000,,40.0000
cube_overallperformance_summary,019eb11c-410a-7ffb-86e6-a0294c669670,7793620187,2133995027,3baf2b67-8bad-44d5-bb62-d37ecb91f432,MISSING_FROM_CUBE,,75.9990,,114.0000
