"Item ID","Item Name","Question ID","Associated Question ID","Total Points","Question Type",Question,"Position Number",Sub-Question,"Answer Option","Answer Breakdown","Answer Breakdown","Correct Answer","Correctly Answered","Most Points Earned","Least Points Earned","Average Points Earned"
8368732914,"Weekly Math quiz # 5 (volume of composite figures, exponents, interpret remainders, add, subtract, multiply, divide decimals)",2271509018,,1,"Fill in the Blank","    <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_1.19.57_PM_69e661b476e22.png> Volume: _ cu cm",1,n/a,384,9,0.47,384,0.47,1,0,0.53
8368732914,"Weekly Math quiz # 5 (volume of composite figures, exponents, interpret remainders, add, subtract, multiply, divide decimals)",2271509018,,1,"Fill in the Blank","    <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_1.19.57_PM_69e661b476e22.png> Volume: _ cu cm",1,n/a,374,2,0.11,384,0.47,1,0,0.53
8368732914,"Weekly Math quiz # 5 (volume of composite figures, exponents, interpret remainders, add, subtract, multiply, divide decimals)",2271509018,,1,"Fill in the Blank","    <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_1.19.57_PM_69e661b476e22.png> Volume: _ cu cm",1,n/a,42,1,0.05,384,0.47,1,0,0.53
8368732914,"Weekly Math quiz # 5 (volume of composite figures, exponents, interpret remainders, add, subtract, multiply, divide decimals)",2271509018,,1,"Fill in the Blank","    <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_1.19.57_PM_69e661b476e22.png> Volume: _ cu cm",1,n/a," 384",1,0.05,384,0.47,1,0,0.53
8368732914,"Weekly Math quiz # 5 (volume of composite figures, exponents, interpret remainders, add, subtract, multiply, divide decimals)",2271509018,,1,"Fill in the Blank","    <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_1.19.57_PM_69e661b476e22.png> Volume: _ cu cm",1,n/a,432,1,0.05,384,0.47,1,0,0.53
8368732914,"Weekly Math quiz # 5 (volume of composite figures, exponents, interpret remainders, add, subtract, multiply, divide decimals)",2271509018,,1,"Fill in the Blank","    <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_1.19.57_PM_69e661b476e22.png> Volume: _ cu cm",1,n/a,556,1,0.05,384,0.47,1,0,0.53
8368732914,"Weekly Math quiz # 5 (volume of composite figures, exponents, interpret remainders, add, subtract, multiply, divide decimals)",2271509018,,1,"Fill in the Blank","    <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_1.19.57_PM_69e661b476e22.png> Volume: _ cu cm",1,n/a,216,2,0.11,384,0.47,1,0,0.53
8368732914,"Weekly Math quiz # 5 (volume of composite figures, exponents, interpret remainders, add, subtract, multiply, divide decimals)",2271509018,,1,"Fill in the Blank","    <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_1.19.57_PM_69e661b476e22.png> Volume: _ cu cm",1,n/a,8544,1,0.05,384,0.47,1,0,0.53
8368732914,"Weekly Math quiz # 5 (volume of composite figures, exponents, interpret remainders, add, subtract, multiply, divide decimals)",2271509018,,1,"Fill in the Blank","    <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_1.19.57_PM_69e661b476e22.png> Volume: _ cu cm",1,n/a,376,1,0.05,384,0.47,1,0,0.53
8368732914,"Weekly Math quiz # 5 (volume of composite figures, exponents, interpret remainders, add, subtract, multiply, divide decimals)",2271509019,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_1.27.15_PM_69e662492aa44.png>   Volume: _ cu ft",1,n/a,2592,2,0.11,"2,592,2592",0.21,1,0,0.21
8368732914,"Weekly Math quiz # 5 (volume of composite figures, exponents, interpret remainders, add, subtract, multiply, divide decimals)",2271509019,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_1.27.15_PM_69e662492aa44.png>   Volume: _ cu ft",1,n/a,2430,2,0.11,"2,592,2592",0.21,1,0,0.21
8368732914,"Weekly Math quiz # 5 (volume of composite figures, exponents, interpret remainders, add, subtract, multiply, divide decimals)",2271509019,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_1.27.15_PM_69e662492aa44.png>   Volume: _ cu ft",1,n/a,1944,2,0.11,"2,592,2592",0.21,1,0,0.21
8368732914,"Weekly Math quiz # 5 (volume of composite figures, exponents, interpret remainders, add, subtract, multiply, divide decimals)",2271509019,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_1.27.15_PM_69e662492aa44.png>   Volume: _ cu ft",1,n/a,8,1,0.05,"2,592,2592",0.21,1,0,0.21
8368732914,"Weekly Math quiz # 5 (volume of composite figures, exponents, interpret remainders, add, subtract, multiply, divide decimals)",2271509019,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_1.27.15_PM_69e662492aa44.png>   Volume: _ cu ft",1,n/a,2016,1,0.05,"2,592,2592",0.21,1,0,0.21
8368732914,"Weekly Math quiz # 5 (volume of composite figures, exponents, interpret remainders, add, subtract, multiply, divide decimals)",2271509019,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_1.27.15_PM_69e662492aa44.png>   Volume: _ cu ft",1,n/a,810,1,0.05,"2,592,2592",0.21,1,0,0.21
8368732914,"Weekly Math quiz # 5 (volume of composite figures, exponents, interpret remainders, add, subtract, multiply, divide decimals)",2271509019,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_1.27.15_PM_69e662492aa44.png>   Volume: _ cu ft",1,n/a,27244,1,0.05,"2,592,2592",0.21,1,0,0.21
8368732914,"Weekly Math quiz # 5 (volume of composite figures, exponents, interpret remainders, add, subtract, multiply, divide decimals)",2271509019,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_1.27.15_PM_69e662492aa44.png>   Volume: _ cu ft",1,n/a,"2,440",1,0.05,"2,592,2592",0.21,1,0,0.21
