"Item ID","Item Name","Question ID","Associated Question ID","Total Points","Question Type",Question,"Position Number",Sub-Question,"Answer Option","Answer Breakdown","Answer Breakdown","Correct Answer","Correctly Answered","Most Points Earned","Least Points Earned","Average Points Earned"
8359937643,"World History Weekly Quiz 2",2269505682,,1,"Multiple Choice","Which explorer made it to the pacific through Central America?",n/a,n/a,"a. Vasco De Gama",6,0.17,"b. Vasco Nunez De Balboa",0.51,1,0,0.51
8359937643,"World History Weekly Quiz 2",2269505682,,1,"Multiple Choice","Which explorer made it to the pacific through Central America?",n/a,n/a,"b. Vasco Nunez De Balboa",18,0.51,"b. Vasco Nunez De Balboa",0.51,1,0,0.51
8359937643,"World History Weekly Quiz 2",2269505682,,1,"Multiple Choice","Which explorer made it to the pacific through Central America?",n/a,n/a,"c. Ferdinand Magellan",6,0.17,"b. Vasco Nunez De Balboa",0.51,1,0,0.51
8359937643,"World History Weekly Quiz 2",2269505682,,1,"Multiple Choice","Which explorer made it to the pacific through Central America?",n/a,n/a,"d. Christopher Columbus",5,0.14,"b. Vasco Nunez De Balboa",0.51,1,0,0.51
8359937643,"World History Weekly Quiz 2",2269505830,,1,"Multiple Choice","Which of the following men made it to the tip of Africa but was turned around due to a storm?",n/a,n/a,"a. Vasco Nunez De Balboa",5,0.14,"d. Bartholomew Diaz",0.6,1,0,0.6
8359937643,"World History Weekly Quiz 2",2269505830,,1,"Multiple Choice","Which of the following men made it to the tip of Africa but was turned around due to a storm?",n/a,n/a,"b. Ferdinand Magellan",6,0.17,"d. Bartholomew Diaz",0.6,1,0,0.6
8359937643,"World History Weekly Quiz 2",2269505830,,1,"Multiple Choice","Which of the following men made it to the tip of Africa but was turned around due to a storm?",n/a,n/a,"c. Christopher Columbus",3,0.09,"d. Bartholomew Diaz",0.6,1,0,0.6
8359937643,"World History Weekly Quiz 2",2269505830,,1,"Multiple Choice","Which of the following men made it to the tip of Africa but was turned around due to a storm?",n/a,n/a,"d. Bartholomew Diaz",21,0.6,"d. Bartholomew Diaz",0.6,1,0,0.6
8359937643,"World History Weekly Quiz 2",2269506383,,1,"Multiple Choice","Who tried and failed to make it around the world?",n/a,n/a,"a. Christopher Columbus",5,0.14,"b. Ferdinand Magellan",0.54,1,0,0.54
8359937643,"World History Weekly Quiz 2",2269506383,,1,"Multiple Choice","Who tried and failed to make it around the world?",n/a,n/a,"b. Ferdinand Magellan",19,0.54,"b. Ferdinand Magellan",0.54,1,0,0.54
8359937643,"World History Weekly Quiz 2",2269506383,,1,"Multiple Choice","Who tried and failed to make it around the world?",n/a,n/a,"c. Vasco Da Gama",5,0.14,"b. Ferdinand Magellan",0.54,1,0,0.54
8359937643,"World History Weekly Quiz 2",2269506383,,1,"Multiple Choice","Who tried and failed to make it around the world?",n/a,n/a,"d. Vasco Nunez De Balboa",6,0.17,"b. Ferdinand Magellan",0.54,1,0,0.54
8359937643,"World History Weekly Quiz 2",2269506542,,1,"Multiple Choice","Of the following options, which of these men made it to the Americas first?",n/a,n/a,"a. Leif Erikson",4,0.11,"a. Leif Erikson",0.11,1,0,0.77
8359937643,"World History Weekly Quiz 2",2269506542,,1,"Multiple Choice","Of the following options, which of these men made it to the Americas first?",n/a,n/a,"b. Ferdinand Magellan",4,0.11,"a. Leif Erikson",0.11,1,0,0.77
8359937643,"World History Weekly Quiz 2",2269506542,,1,"Multiple Choice","Of the following options, which of these men made it to the Americas first?",n/a,n/a,"c. Christopher Columbus",0,0,"a. Leif Erikson",0.11,1,0,0.77
8359937643,"World History Weekly Quiz 2",2269506542,,1,"Multiple Choice","Of the following options, which of these men made it to the Americas first?",n/a,n/a,"d. Juan Ponce De Leon",27,0.77,"a. Leif Erikson",0.11,1,0,0.77
8359937643,"World History Weekly Quiz 2",2269506632,,1,"Multiple Choice","Which of the following men made it to Florida first?",n/a,n/a,"a. Christopher Columbus",5,0.14,"c. Ponce De Leon",0.71,1,0,0.71
8359937643,"World History Weekly Quiz 2",2269506632,,1,"Multiple Choice","Which of the following men made it to Florida first?",n/a,n/a,"b. Leif Erikson",3,0.09,"c. Ponce De Leon",0.71,1,0,0.71
8359937643,"World History Weekly Quiz 2",2269506632,,1,"Multiple Choice","Which of the following men made it to Florida first?",n/a,n/a,"c. Ponce De Leon",25,0.71,"c. Ponce De Leon",0.71,1,0,0.71
8359937643,"World History Weekly Quiz 2",2269506632,,1,"Multiple Choice","Which of the following men made it to Florida first?",n/a,n/a,"d. John Cabot",2,0.06,"c. Ponce De Leon",0.71,1,0,0.71
8359937643,"World History Weekly Quiz 2",2269506946,,1,"Multiple Choice","Which of the following men was the first to make it to asia by going around Africa?",n/a,n/a,"a. Ponce De Leon",1,0.03,"d. Vasco Da Gama",0.6,1,0,0.6
8359937643,"World History Weekly Quiz 2",2269506946,,1,"Multiple Choice","Which of the following men was the first to make it to asia by going around Africa?",n/a,n/a,"b. Christopher Columbus",5,0.14,"d. Vasco Da Gama",0.6,1,0,0.6
8359937643,"World History Weekly Quiz 2",2269506946,,1,"Multiple Choice","Which of the following men was the first to make it to asia by going around Africa?",n/a,n/a,"c. Bartholomew Diaz",8,0.23,"d. Vasco Da Gama",0.6,1,0,0.6
8359937643,"World History Weekly Quiz 2",2269506946,,1,"Multiple Choice","Which of the following men was the first to make it to asia by going around Africa?",n/a,n/a,"d. Vasco Da Gama",21,0.6,"d. Vasco Da Gama",0.6,1,0,0.6
